gene_accession,cipbeta5_S3,cipbeta5_S2,cipbeta5_S1
MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA,15008.0,12284.0,7961.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,107.0,48.0
MEG_1217|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,6.0,7.0,0.0
MEG_6984|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,0.0,1715.0
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,1310.0,1148.0,614.0
MEG_6668|Drugs|betalactams|Class_A_betalactamases|TEM,33.0,0.0,0.0
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,40.0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,647.0,587.0,377.0
MEG_680|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADED,0.0,0.0,107.0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,19.0,0.0,11.0
MEG_86|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,11.0,0.0
MEG_703|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADER,0.0,80.0,115.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,4843.0,4041.0,2990.0
MEG_6697|Drugs|betalactams|Class_A_betalactamases|TEM,66.0,38.0,0.0
MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS,3110.0,2586.0,1657.0
MEG_7806|Drugs|Lipopeptides|Daptomycin-resistant_mutant|WALK|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2122|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1532.0,1548.0,1597.0
MEG_8289|Drugs|Multi-drug_resistance|MDR_mutant_porin_proteins|OMPK|RequiresSNPConfirmation,416.0,215.0,657.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,108.0,124.0,57.0
MEG_5823|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0.0,0.0,48.0
MEG_6867|Drugs|betalactams|Class_A_betalactamases|TEM,3781.0,3099.0,1024.0
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,0.0,34.0,0.0
MEG_3622|Biocides|Acetate_resistance|Acetate_resistance_protein|LPDT,16093.0,13441.0,8960.0
MEG_949|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,105.0,0.0,0.0
MEG_7036|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|TETA60,0.0,0.0,107.0
MEG_4170|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKC,7626.0,6185.0,4395.0
MEG_1326|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,82.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,248.0,1009.0,1114.0
MEG_6506|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,678.0,387.0,1980.0
MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,13.0,0.0,0.0
MEG_2527|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,31.0,16.0,0.0
MEG_1053|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,1909.0,1167.0,242.0
MEG_6737|Drugs|betalactams|Class_A_betalactamases|TEM,44.0,0.0,0.0
MEG_3749|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTC,20553.0,16552.0,11644.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_7143|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,100.0,74.0,0.0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,1360.0,564.0,3980.0
MEG_6831|Drugs|betalactams|Class_A_betalactamases|TEM,50.0,52.0,0.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,5436.0,4258.0,2947.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,0.0,95.0,132.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,3521.0,2846.0,758.0
MEG_5348|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,5.0,43.0
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,1918.0,1379.0,4389.0
MEG_2510|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,6.0,0.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,6160.0,5204.0,3463.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5932|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0.0,12.0,0.0
MEG_2928|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,45.0
MEG_6803|Drugs|betalactams|Class_A_betalactamases|TEM,36.0,0.0,0.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,372.0,243.0,366.0
MEG_2677|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,214.0,177.0,113.0
MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,1433.0,1001.0,1505.0
MEG_3662|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MARA,1589.0,1378.0,940.0
MEG_6543|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,530.0,462.0,279.0
MEG_4163|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,4531.0,3672.0,2734.0
MEG_5388|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|BCR,4346.0,3505.0,2427.0
MEG_1057|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,1028.0,678.0,393.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,1.0,1.0
MEG_6782|Drugs|betalactams|Class_A_betalactamases|TEM,30.0,14.0,38.0
MEG_409|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,10844.0,9214.0,5988.0
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,37.0,0.0,0.0
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,667.0,436.0,0.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,5.0,40.0,31.0
MEG_172|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,26.0,0.0
MEG_994|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,24.0,0.0,20.0
MEG_986|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,14.0,0.0,17.0
MEG_6619|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,26.0,270.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2367.0,2091.0,1292.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,106.0,84.0,31.0
MEG_7867|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,3508.0,2807.0,1749.0
MEG_5815|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTC,8804.0,6868.0,4763.0
MEG_7026|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,0.0,54.0
MEG_1355|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,13.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,2122.0,1674.0,1232.0
MEG_506|Drugs|betalactams|Class_C_betalactamases|ADC,0.0,0.0,41.0
MEG_6146|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSC|RequiresSNPConfirmation,8.0,9.0,7.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,13.0,78.0,117.0
MEG_7361|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,95.0,0.0
MEG_5391|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1413.0,1181.0,839.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,401.0,270.0,61.0
MEG_1490|Drugs|Cationic_antimicrobial_peptides|Cationic_peptide-resistant_16S_ribosomal_subunit_protein|CAP16S|RequiresSNPConfirmation,2.0,0.0,0.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,7747.0,6150.0,4438.0
MEG_7097|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,479.0,45.0,0.0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1132.0,660.0,26.0
MEG_1299|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,1412.0
MEG_5|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1.0,1.0,4.0
MEG_3447|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KDEA,753.0,293.0,571.0
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_3761|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTM,4643.0,4085.0,2940.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,4.0,0.0,99.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,1.0,3.0,0.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,453.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,208.0,167.0,119.0
MEG_2494|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,19.0,22.0,20.0
MEG_6502|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILC,428.0,585.0,1439.0
MEG_6740|Drugs|betalactams|Class_A_betalactamases|TEM,49.0,20.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,688.0,592.0,1706.0
MEG_2525|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,63.0
MEG_2995|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,22.0,14.0,44.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,2486.0,1169.0,1762.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3239.0,2490.0,1756.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0.0,0.0,51.0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_773|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,25.0
MEG_6889|Drugs|betalactams|Class_A_betalactamases|TEM,283.0,174.0,39.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,129.0,0.0,45.0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,10.0,0.0
MEG_3978|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5783|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6666|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,26.0,0.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,21.0,50.0,130.0
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,1022.0,628.0,966.0
MEG_3738|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,2748.0,2295.0,1424.0
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0.0,0.0,252.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,2.0,0.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,98.0
MEG_6726|Drugs|betalactams|Class_A_betalactamases|TEM,77.0,61.0,0.0
MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,761.0,492.0,327.0
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,2416.0,1986.0,1148.0
MEG_1330|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,9.0
MEG_2435|Drugs|betalactams|Class_A_betalactamases|CTX,28546.0,25955.0,10329.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,0.0,262.0,0.0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,0.0,1088.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4537.0,3724.0,2134.0
MEG_6628|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,15.0,38.0,122.0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,677.0,242.0,566.0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,869.0,353.0,789.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,134.0
MEG_6699|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,23.0,0.0
MEG_3757|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MDTJ,2815.0,2279.0,1664.0
MEG_6582|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,41.0,238.0
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,2224.0,1671.0,1224.0
MEG_2495|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,32.0,11.0,25.0
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,0.0,0.0,147.0
MEG_5346|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,4070.0,3368.0,2368.0
MEG_859|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,18.0
MEG_1364|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,85.0
MEG_6864|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_375|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,6.0,0.0
MEG_704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADES,0.0,120.0,126.0
MEG_1181|Biocides|Acid_resistance|Acid_resistance_protein|ASR,1753.0,1445.0,1073.0
MEG_701|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEN,0.0,41.0,92.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,229.0,152.0,121.0
MEG_996|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,16.0,0.0,0.0
MEG_3255|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,1976.0,1486.0,1022.0
MEG_971|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,23.0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_684|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEG,196.0,339.0,529.0
MEG_6028|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,50.0
MEG_5335|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6943|Drugs|betalactams|Class_A_betalactamases|TEM,40.0,0.0,0.0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,7160.0,6062.0,4343.0
MEG_7126|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,56.0,191.0,0.0
MEG_681|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEE,0.0,0.0,401.0
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_45|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,0.0,271.0
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,0.0,0.0,90.0
MEG_3201|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2946|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1153.0,796.0,1242.0
MEG_2918|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0.0,0.0,52.0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,49.0,376.0,0.0
MEG_7070|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETD,7826.0,4691.0,220.0
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,174.0,65.0,0.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,95.0,0.0
MEG_3747|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,20163.0,16586.0,11931.0
MEG_6022|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,0.0,42.0
MEG_2702|Biocides|Acid_resistance|Acid_resistance_protein|EEFX,160.0,84.0,124.0
MEG_2080|Metals|Copper_resistance|Copper_resistance_regulator|COPY,0.0,92.0,0.0
MEG_804|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,9.0
MEG_4236|Drugs|betalactams|Class_A_betalactamases|OKP,0.0,0.0,19.0
MEG_5409|Drugs|betalactams|Penicillin_binding_protein|PBP4B,8584.0,7200.0,4964.0
MEG_2517|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,10.0,13.0,0.0
MEG_861|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,29.0
MEG_4364|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,77.0
MEG_7178|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,92.0,0.0,0.0
MEG_3619|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,0.0,0.0,490.0
MEG_6910|Drugs|betalactams|Class_A_betalactamases|TEM,212.0,125.0,0.0
MEG_2497|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,28.0,0.0,0.0
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,5453.0,4152.0,3320.0
MEG_7820|Biocides|Acid_resistance|Acid_resistance_protein|YDEP,12893.0,10547.0,7852.0
MEG_6682|Drugs|betalactams|Class_A_betalactamases|TEM,41.0,0.0,0.0
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,34.0,0.0,0.0
MEG_1360|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,17.0
MEG_2523|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,47.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.0,39.0,45.0
MEG_4029|Drugs|MLS|Macrolide_phosphotransferases|MPHA,0.0,88.0,40.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,36.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,352.0,187.0,319.0
MEG_7146|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,168.0,0.0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,64.0,0.0
MEG_878|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,19.0
MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE,8558.0,7086.0,4710.0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,74.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,99.0,63.0,112.0
MEG_6927|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,326.0,75.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,3628.0,2889.0,1963.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,47.0,25.0,0.0
MEG_5772|Biocides|Peroxide_resistance|peroxide_resistance_regulator|PERR,0.0,0.0,1293.0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,32.0,0.0,0.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,85.0,49.0,0.0
MEG_6917|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,37.0,0.0
MEG_3271|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|HNS,3357.0,2597.0,1992.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,324.0,145.0,87.0
MEG_6050|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|RCNR,1815.0,1631.0,1055.0
MEG_7185|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,84.0,52.0,841.0
MEG_405|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,4374.0,3384.0,2509.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,129.0,78.0,0.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,79.0,22.0,0.0
MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,634.0,466.0,118.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,112.0,70.0,108.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,5153.0,4309.0,2903.0
MEG_380|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,14.0,29.0
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_890|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,81.0,52.0,61.0
MEG_951|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,86.0,83.0,116.0
MEG_5390|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_303|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,45.0,0.0
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,135.0,62.0,94.0
MEG_3200|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,6061.0,4802.0,3442.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,73.0,0.0,0.0
MEG_2618|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,60.0,36.0,71.0
MEG_6017|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,0.0,8.0,63.0
MEG_6106|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,61.0,12.0,3.0
MEG_2081|Metals|Copper_resistance|Copper_resistance_regulator|COPZ,0.0,0.0,676.0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2.0,3.0,2.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,12.0,0.0,75.0
MEG_7843|Drugs|Lipopeptides|Daptomycin-resistant_mutant|YYBT|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_5362|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
