gene_accession,cip10_S1,cip10_S2,cip10_S3
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,3497.0,1395.0,591.0
MEG_4160|Metals|Chromium_resistance|Chromium_resistance_protein|NFSA,4627.0,3584.0,5097.0
MEG_705|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADET1,10.0,0.0,0.0
MEG_8077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|EFRA,190.0,0.0,474.0
MEG_7019|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,593.0,136.0,0.0
MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,765.0,44.0,92.0
MEG_6030|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,122.0,111.0,0.0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,249.0,0.0,0.0
MEG_1115|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,75.0,0.0
MEG_6670|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,13.0,73.0
MEG_6773|Drugs|betalactams|Class_A_betalactamases|TEM,35.0,0.0,43.0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,184.0,141.0,207.0
MEG_6018|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,140.0,85.0,0.0
MEG_6652|Metals|Copper_resistance|Copper_resistance_protein|TCRB,2196.0,3570.0,309.0
MEG_4344|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,275.0,0.0,0.0
MEG_7121|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,46.0,0.0,0.0
MEG_6140|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,780.0,515.0,856.0
MEG_8290|Drugs|betalactams|Mutant_porin_proteins|OMPK36|RequiresSNPConfirmation,1969.0,1396.0,2277.0
MEG_1097|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,1702.0,420.0,1540.0
MEG_2|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,4.0,0.0,0.0
MEG_3460|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KMRA,3589.0,814.0,1403.0
MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,523.0,0.0,0.0
MEG_6618|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,334.0,95.0,16.0
MEG_685|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEH,294.0,0.0,0.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,28.0,172.0,1595.0
MEG_767|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,19.0,0.0
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,24.0
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,16457.0,4082.0,21041.0
MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES,4284.0,3054.0,4572.0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,6.0
MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,1140.0,875.0,572.0
MEG_2158|Drugs|betalactams|Class_A_betalactamases|CTX,10.0,0.0,0.0
MEG_789|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,27.0,0.0
MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0.0,0.0,581.0
MEG_784|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,55.0,0.0
MEG_2119|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,1703.0,2020.0,2863.0
MEG_5321|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|OXYRKP,6352.0,3813.0,6082.0
MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3125.0,2236.0,3289.0
MEG_8287|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,848.0,0.0,391.0
MEG_3187|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,358.0,5.0,6.0
MEG_6169|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,10.0,0.0
MEG_8142|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLA|RequiresSNPConfirmation,0.0,86.0,0.0
MEG_7950|Drugs|betalactams|Class_C_betalactamases|ADC,64.0,0.0,0.0
MEG_6632|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,623.0,176.0,44.0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,603.0,197.0,40.0
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,62.0,79.0,0.0
MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,271.0,38.0,88.0
MEG_6866|Drugs|betalactams|Class_A_betalactamases|TEM,38.0,0.0,95.0
MEG_3295|Drugs|Mupirocin|Mupirocin-resistant_isoleucyl-tRNA_synthetase|ILES,0.0,5135.0,3901.0
MEG_3515|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|KPNF,781.0,138.0,306.0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,571.0,283.0,1392.0
MEG_5930|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,1562.0,1691.0,927.0
MEG_4009|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,2121.0,1683.0,2567.0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,0.0,130.0,141.0
MEG_2675|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,191.0,132.0,217.0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,34.0,361.0,53.0
MEG_6123|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,2.0
MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB,5990.0,4235.0,6393.0
MEG_1460|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLE,0.0,11.0,0.0
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,0.0,46.0,0.0
MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,21504.0,15640.0,22553.0
MEG_1117|Drugs|Multi-drug_resistance|MDR_regulator|ARLR,0.0,30.0,0.0
MEG_6462|Drugs|betalactams|Class_A_betalactamases|SHV,108.0,0.0,0.0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3707.0,923.0,1309.0
MEG_5786|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_regulator|PHOR,4533.0,1964.0,3115.0
MEG_1078|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0.0,209.0,0.0
MEG_8151|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,6512.0,1809.0,2820.0
MEG_4008|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,1376.0,1090.0,1480.0
MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE,3651.0,2839.0,4263.0
MEG_3290|Biocides|Acetate_resistance|Acetate_resistance_protein|ICLR,2541.0,1836.0,2773.0
MEG_3645|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,51.0
MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH,7129.0,5415.0,8046.0
MEG_2909|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FIEF,6109.0,4958.0,7108.0
MEG_3001|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,101.0,43.0,43.0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,40.0,0.0,32.0
MEG_6705|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_6550|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|SOXRB,1149.0,862.0,1315.0
MEG_6829|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,19.0,81.0
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,0.0,23.0,0.0
MEG_3212|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,3.0
MEG_7046|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,162.0,1191.0
MEG_6683|Drugs|betalactams|Class_A_betalactamases|TEM,19.0,16.0,53.0
MEG_3587|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6578|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SUGE,71.0,65.0,91.0
MEG_6754|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,18.0,31.0
MEG_1584|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,314.0,0.0
MEG_1153|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,4214.0,2320.0,2865.0
MEG_3736|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDFA,1871.0,1356.0,2116.0
MEG_1566|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,32.0,25.0,0.0
MEG_4356|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,119.0,53.0,60.0
MEG_2382|Drugs|betalactams|Class_A_betalactamases|CTX,20.0,0.0,0.0
MEG_2893|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECD,4603.0,1230.0,4608.0
MEG_1156|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,8.0,91.0,7.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,8268.0,5833.0,8947.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,47.0,0.0
MEG_7328|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|UGD,2585.0,2752.0,1908.0
MEG_8143|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GRLB|RequiresSNPConfirmation,0.0,89.0,0.0
MEG_3076|Biocides|Acid_resistance|Acid_resistance_protein|GADA,9275.0,8439.0,11003.0
MEG_5817|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,3068.0,2008.0,3002.0
MEG_5341|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1.0,0.0,0.0
MEG_3178|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,29.0,13.0,17.0
MEG_2946|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,1317.0,1109.0,505.0
MEG_3886|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR1,1301.0,0.0,0.0
MEG_2692|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBC,3250.0,2471.0,3800.0
MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS,4759.0,3761.0,5583.0
MEG_6144|Drugs|Aminoglycosides|Aminoglycoside-resistant_30S_ribosomal_protein_S12|RPSL|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_915|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,41.0,245.0,0.0
MEG_1149|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,0.0,117.0,0.0
MEG_1189|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BACA,1941.0,2473.0,1853.0
MEG_699|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,55.0,0.0,0.0
MEG_6763|Drugs|betalactams|Class_A_betalactamases|TEM,37.0,20.0,43.0
MEG_7813|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YCHH,2201.0,1602.0,2291.0
MEG_2447|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSB,8643.0,6381.0,9302.0
MEG_6941|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,27.0,0.0
MEG_8693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SEPA,23.0,116.0,19.0
MEG_1592|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,116.0,0.0
MEG_3862|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,69.0,0.0,64.0
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,4698.0,3627.0,5394.0
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,15.0,0.0
MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB,4686.0,3069.0,4425.0
MEG_6112|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,34.0,0.0
MEG_8700|Multi-compount|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITABCD,1800.0,9078.0,18213.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,1.0,0.0
MEG_3244|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,2.0,3.0,4.0
MEG_1567|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,14.0
MEG_1648|Drugs|betalactams|Class_A_betalactamases|CEPA,23.0,0.0,0.0
MEG_2193|Drugs|betalactams|Class_A_betalactamases|CTX,16.0,0.0,0.0
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,29.0,0.0,45.0
MEG_2690|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBB,1340.0,1022.0,1641.0
MEG_6473|Drugs|betalactams|Class_A_betalactamases|SHV,40.0,0.0,0.0
MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,143.0,52.0,258.0
MEG_4174|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,1422.0,1004.0,1511.0
MEG_8273|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORC,56.0,401.0,51.0
MEG_6687|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,40.0,0.0
MEG_2646|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,14.0,172.0,0.0
MEG_4342|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,337.0,0.0,0.0
MEG_4670|Drugs|betalactams|Class_D_betalactamases|OXA,10.0,0.0,0.0
MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,47.0,0.0,0.0
MEG_174|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.0,18.0,0.0
MEG_6686|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,27.0,0.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,22.0,0.0,21.0
MEG_3861|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD,380.0,19.0,80.0
MEG_3745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA,163.0,0.0,86.0
MEG_2608|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,0.0,22.0
MEG_6914|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,307.0,0.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,219.0,143.0,196.0
MEG_7818|Biocides|Peroxide_resistance|peroxide_resistance_protein|YDEI,2605.0,1815.0,2823.0
MEG_7321|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,1.0,22.0,6.0
MEG_2682|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,184.0,142.0,220.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,5068.0,3748.0,5576.0
MEG_6824|Drugs|betalactams|Class_A_betalactamases|TEM,23.0,18.0,65.0
MEG_7041|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,150.0,1511.0
MEG_6654|Metals|Copper_resistance|Copper_resistance_protein|TCRZ,100.0,235.0,0.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,501.0,1589.0,2484.0
MEG_2732|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRK,4455.0,3256.0,4794.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,1.0,4.0,0.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,25.0,90.0
MEG_2118|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,938.0,1064.0,1867.0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,3.0,1.0,3.0
MEG_2681|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,167.0,137.0,197.0
MEG_6950|Drugs|betalactams|Class_A_betalactamases|TEM,31.0,20.0,115.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,9904.0,7699.0,11280.0
MEG_6664|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,15.0,38.0
MEG_968|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,120.0,0.0
MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE,103.0,244.0,114.0
MEG_6049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|RCNB,2091.0,1502.0,2472.0
MEG_523|Drugs|betalactams|Class_C_betalactamases|ADC,57.0,0.0,0.0
MEG_891|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,29.0,0.0
MEG_4349|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,432.0,0.0,86.0
MEG_5359|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,37.0,0.0
MEG_3143|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation,0.0,10.0,3.0
MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,150.0,167.0,120.0
MEG_46|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,159.0,0.0
MEG_6118|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,1.0,12.0
MEG_2714|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC_efflux_pump|EMEA,85.0,0.0,317.0
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,213.0,131.0,194.0
MEG_3998|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTH,8680.0,6009.0,9097.0
MEG_6589|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,10.0
MEG_6873|Drugs|betalactams|Class_A_betalactamases|TEM,50.0,0.0,176.0
MEG_700|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ADEL,168.0,0.0,0.0
MEG_6653|Metals|Copper_resistance|Copper_resistance_protein|TCRY,473.0,493.0,0.0
MEG_1179|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA,3019.0,861.0,1546.0
MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,174.0,0.0
MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA,5717.0,4202.0,6036.0
MEG_3002|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,297.0,49.0,67.0
MEG_4010|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|MODC,4103.0,3241.0,4943.0
MEG_1173|Metals|Arsenic_resistance|Arsenic_resistance_regulator|ARSR,2702.0,1933.0,3067.0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,4584.0,3415.0,5744.0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,274.0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,9.0,221.0,1716.0
MEG_7836|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YJAA,1699.0,413.0,285.0
MEG_849|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,36.0,0.0
MEG_7128|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,42.0
MEG_6770|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,14.0,0.0
MEG_3588|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_2676|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,193.0,130.0,222.0
MEG_3755|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTH,7681.0,5353.0,8206.0
MEG_6141|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|RPOS,8647.0,5734.0,8521.0
MEG_6222|Drugs|betalactams|Class_A_betalactamases|SHV,39.0,0.0,0.0
MEG_7144|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,387.0
MEG_3142|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,1938.0,1492.0,2341.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,201.0,54.0,120.0
MEG_6167|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0.0,102.0,0.0
MEG_6680|Drugs|betalactams|Class_A_betalactamases|TEM,30.0,16.0,83.0
MEG_3644|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|LSA,0.0,0.0,310.0
MEG_6710|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,15.0,72.0
MEG_5896|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,476.0,515.0,316.0
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,32.0,0.0
MEG_7857|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUB,558.0,370.0,570.0
MEG_2084|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,1402.0,466.0,519.0
MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,116.0,0.0
MEG_44|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,364.0,0.0
MEG_6677|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,33.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,11600.0,3333.0,13484.0
MEG_7307|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,654.0,338.0,191.0
MEG_4324|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,454.0,47.0,61.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,11.0,0.0,0.0
MEG_5394|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PAREF|RequiresSNPConfirmation,25.0,21.0,45.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,0.0,34.0,47.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,326.0,327.0,144.0
MEG_2202|Drugs|betalactams|Class_A_betalactamases|CTX,13.0,0.0,0.0
MEG_6023|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRS,161.0,115.0,0.0
MEG_2162|Drugs|betalactams|Class_A_betalactamases|CTX,17.0,0.0,0.0
MEG_6897|Drugs|betalactams|Class_A_betalactamases|TEM,26.0,0.0,52.0
MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0
MEG_6622|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,620.0,171.0,46.0
MEG_2643|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,68.0,0.0
MEG_2429|Drugs|betalactams|Class_A_betalactamases|CTX,19.0,0.0,0.0
MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,19.0,0.0
MEG_7309|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,10.0,4.0,6.0
MEG_7057|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,0.0,207.0
MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,14.0,0.0,0.0
MEG_3834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,141.0,0.0
MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA,7951.0,6192.0,8725.0
MEG_3141|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,3680.0,2603.0,4256.0
MEG_6928|Drugs|betalactams|Class_A_betalactamases|TEM,107.0,69.0,318.0
